Manufacturer,Manufacturer Part Number,Source,Category,Competitor,Competitor Part Number,Manufacturer,Manufacturer Part Number,Availability,Factory Lead Time,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,Quantity6,Price6,Quantity7,Price7,Quantity8,Price8,Quantity9,Price9,Quantity10,Price10,Currency,URL,Status,Cache Time,Life Cycle,Description
Vishay Semiconductors,SIS782DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS782DN-T1-GE3,Vishay Semiconductors,SIS782DN-T1-GE3,2974 On Order,674 Days,1,$0.65,10,$0.569,100,$0.437,500,$0.347,1000,$0.293,3000,$0.293,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS782DN-T1-GE3?qs=biNArH83b7MjSHXHn5LWQA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS606BDN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS606BDN-T1-GE3,Vishay / Siliconix,SIS606BDN-T1-GE3,102569 On Order,207 Days,1,$1.51,10,$1.36,100,$1.06,500,$0.872,1000,$0.688,3000,$0.643,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS606BDN-T1-GE3?qs=W0yvOO0ixfEZuOyPQzvRNg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS590DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS590DN-T1-GE3,Vishay / Siliconix,SIS590DN-T1-GE3,None,0 Days,6000,$0.447,12000,$0.442,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS590DN-T1-GE3?qs=TuK3vfAjtkX%2FmE6oQFuHYg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N- AND P-CHANNEL 100-V (D-S)
Vishay Semiconductors,SIS488DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS488DN-T1-GE3,Vishay Semiconductors,SIS488DN-T1-GE3,15000 On Order,707 Days,1,$0.985,10,$0.88,100,$0.687,500,$0.567,1000,$0.453,3000,$0.418,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS488DN-T1-GE3?qs=IcBct1gTIwwup%2FKp%2FgIx3w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET RECOMMENDED ALT 781-SIS434DN-GE3
Vishay Semiconductors,SIS476DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS476DN-T1-GE3,Vishay Semiconductors,SIS476DN-T1-GE3,73210 In Stock,105 Days,1,$1.20,10,$1.08,100,$0.835,500,$0.689,1000,$0.544,3000,$0.508,24000,$0.507,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS476DN-T1-GE3?qs=6Vc4Yopya8JbdVcuq0PUPg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS472DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS472DN-T1-GE3,Vishay Semiconductors,SIS472DN-T1-GE3,3000 On Order,359 Days,1,$0.711,10,$0.634,100,$0.486,500,$0.383,1000,$0.308,3000,$0.279,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS472DN-T1-GE3?qs=FfLXECYddQQwLjX2Ydl61Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS472BDN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS472BDN-T1-GE3,Vishay / Siliconix,SIS472BDN-T1-GE3,5853 In Stock,113 Days,1,$0.68,10,$0.559,100,$0.435,500,$0.395,1000,$0.305,3000,$0.245,6000,$0.237,9000,$0.218,24000,$0.202,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS472BDN-T1-GE3?qs=F5EMLAvA7IC%252BAhjtubP1WQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS472ADN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS472ADN-T1-GE3,Vishay / Siliconix,SIS472ADN-T1-GE3,2990 In Stock,14 Days,1,$0.487,10,$0.421,100,$0.314,500,$0.247,1000,$0.191,3000,$0.175,6000,$0.174,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS472ADN-T1-GE3?qs=ROh%252BA47s9d2o%2FNMxFeCu9w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS468DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS468DN-T1-GE3,Vishay Semiconductors,SIS468DN-T1-GE3,8200 On Order,812 Days,1,$1.35,10,$1.20,100,$0.932,500,$0.773,1000,$0.652,3000,$0.643,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS468DN-T1-GE3?qs=EihRZLdKnF1WvSluQQvE6w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 80V Vds 20V Vgs PowerPAK 1212-8
Vishay,SIS4608LDN-T1-GE3,mouser.com,MOSFET,Mouser,Not available,Vishay,SIS4608LDN-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/SIS4608LDN-T1-GE3?qs=By6Nw2ByBD3GfB2mefKv6Q%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 60 V MOSFET PWRPAK
Vishay,SIS4608DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS4608DN-T1-GE3,Vishay,SIS4608DN-T1-GE3,None,365 Days,6000,$0.368,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/SIS4608DN-T1-GE3?qs=By6Nw2ByBD2%2FDzgd8iT%2F%2FQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 60 V MOSFET PWRPAK
Vishay,SIS4604LDN-T1-GE3,mouser.com,MOSFET,Mouser,Not available,Vishay,SIS4604LDN-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/SIS4604LDN-T1-GE3?qs=By6Nw2ByBD2%252Bf%2FwJfRc0wQ%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 60 V MOSFET PWRPAK
Vishay,SIS4604DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS4604DN-T1-GE3,Vishay,SIS4604DN-T1-GE3,None,365 Days,6000,$0.433,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/SIS4604DN-T1-GE3?qs=By6Nw2ByBD3D%2FD0BqoKKEw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 60 V MOSFET PWRPAK
Vishay Semiconductors,SIS454DN-T1-GE3,mouser.com,MOSFET,Mouser,781-SIS454DN-T1-GE3,Vishay Semiconductors,SIS454DN-T1-GE3,21626 In Stock,324 Days,1,$1.02,10,$0.912,100,$0.712,500,$0.588,1000,$0.512,3000,$0.512,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS454DN-T1-GE3?qs=WX95TUc1y544HDk6Xz%2FAig%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS447DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS447DN-T1-GE3,Vishay / Siliconix,SIS447DN-T1-GE3,5751 In Stock,488 Days,1,$0.934,10,$0.831,100,$0.636,500,$0.503,1000,$0.403,3000,$0.364,9000,$0.327,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS447DN-T1-GE3?qs=Lj1LZLjqIN0g8b8kdG3s8Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 12V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS438DN-T1-GE3,mouser.com,MOSFET,Mouser,781-SIS438DN-GE3,Vishay Semiconductors,SIS438DN-T1-GE3,20929 In Stock,17 Days,1,$0.853,10,$0.756,100,$0.581,500,$0.459,1000,$0.367,3000,$0.333,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/SIS438DN-T1-GE3?qs=Q%2FXoyX8Lw1Fidbu9xOFdRw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS435DNT-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS435DNT-T1-GE3,Vishay Semiconductors,SIS435DNT-T1-GE3,1269 In Stock,466 Days,1,$0.802,10,$0.703,100,$0.54,500,$0.427,1000,$0.341,3000,$0.335,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS435DNT-T1-GE3?qs=yz5TMhi52Ry7BVquXIuk%252BA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 8V Vgs PowerPAK 1212-8T
Vishay / Siliconix,SIS415DNT-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS415DNT-T1-GE3,Vishay / Siliconix,SIS415DNT-T1-GE3,21629 In Stock,396 Days,1,$0.761,10,$0.703,100,$0.54,500,$0.427,1000,$0.341,3000,$0.314,6000,$0.31,9000,$0.309,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS415DNT-T1-GE3?qs=yz5TMhi52RweIm0O7%252BlLDQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 12V Vgs PowerPAK 1212-8S
Vishay Semiconductors,SIS410DN-T1-GE3,mouser.com,MOSFET,Mouser,781-SIS410DN-T1-GE3,Vishay Semiconductors,SIS410DN-T1-GE3,32709 In Stock,90 Days,1,$1.09,10,$0.974,100,$0.76,500,$0.629,1000,$0.538,3000,$0.538,6000,$0.527,9000,$0.517,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS410DN-T1-GE3?qs=cPOO8qjhL6M%252BDErbzBbM5w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS407ADN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS407ADN-T1-GE3,Vishay Semiconductors,SIS407ADN-T1-GE3,11826 On Order,702 Days,1,$0.893,10,$0.793,100,$0.608,500,$0.482,1000,$0.384,3000,$0.378,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS407ADN-T1-GE3?qs=Lj1LZLjqIN3ZyDqKQVVRwQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 8V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS406DN-T1-GE3,mouser.com,MOSFET,Mouser,781-SIS406DN-GE3,Vishay / Siliconix,SIS406DN-T1-GE3,116454 In Stock,48 Days,1,$0.812,10,$0.72,100,$0.553,500,$0.437,1000,$0.396,3000,$0.396,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS406DN-T1-GE3?qs=%252BPu8jn5UVnHiIo7aoDrFtw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 25V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS402DN-T1-GE3,mouser.com,MOSFET,Mouser,781-SIS402DN-T1-GE3,Vishay Semiconductors,SIS402DN-T1-GE3,15716 In Stock,273 Days,1,$1.92,10,$1.73,100,$1.38,500,$1.13,1000,$0.943,3000,$0.877,6000,$0.845,9000,$0.823,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/SIS402DN-T1-GE3?qs=IRuQNBqMOclKjxzeoBU3Qg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS322DNT-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS322DNT-T1-GE3,Vishay Semiconductors,SIS322DNT-T1-GE3,3536 In Stock,105 Days,1,$0.65,10,$0.573,100,$0.441,500,$0.397,1000,$0.279,3000,$0.246,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS322DNT-T1-GE3?qs=QIBpB9%2Fmfc7rU6%252BQQSNoDQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK 1212-8S
Vishay Semiconductors,SIS184LDN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS184LDN-T1-GE3,Vishay Semiconductors,SIS184LDN-T1-GE3,18050 On Order,365 Days,1,$1.63,10,$1.47,100,$1.19,500,$0.969,1000,$0.804,3000,$0.787,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS184LDN-T1-GE3?qs=vvQtp7zwQdODDy33SdTmlw%3D%3D,Priced,06/07/2023 09:57:48 AM,New Product,MOSFET N-CHANNEL 60 V MOSFET PWRPAK
Vishay / Siliconix,SIS184DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS184DN-T1-GE3,Vishay / Siliconix,SIS184DN-T1-GE3,29925 On Order,324 Days,1,$1.49,10,$1.34,100,$1.05,500,$0.862,1000,$0.68,3000,$0.635,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS184DN-T1-GE3?qs=lYGu3FyN48cPYRb7QijvaQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 60V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS178LDN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS178LDN-T1-GE3,Vishay / Siliconix,SIS178LDN-T1-GE3,16169 In Stock,531 Days,1,$0.934,10,$0.826,100,$0.634,500,$0.501,1000,$0.401,3000,$0.365,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS178LDN-T1-GE3?qs=DRkmTr78QATVUx0jkRqYCA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 70-V (D-S)
Vishay / Siliconix,SIS128LDN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS128LDN-T1-GE3,Vishay / Siliconix,SIS128LDN-T1-GE3,11983 On Order,108 Days,1,$0.995,10,$0.877,100,$0.673,500,$0.532,1000,$0.426,3000,$0.406,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS128LDN-T1-GE3?qs=T3oQrply3y%2F2G3UNI6Ol2w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 80-V (D-S) MOSFET
Vishay / Siliconix,SIS126DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS126DN-T1-GE3,Vishay / Siliconix,SIS126DN-T1-GE3,6320 On Order,254 Days,1,$0.974,10,$0.866,100,$0.676,500,$0.591,1000,$0.502,3000,$0.435,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Siliconix/SIS126DN-T1-GE3?qs=UkDUCjYnTB2YRO3vhu2BhQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET N-CHANNEL 80-V (D-S) MOSFET
Vishay / Siliconix,SIS110DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS110DN-T1-GE3,Vishay / Siliconix,SIS110DN-T1-GE3,168853 In Stock,81 Days,1,$0.67,10,$0.594,100,$0.456,500,$0.361,1000,$0.288,3000,$0.261,9000,$0.254,24000,$0.237,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS110DN-T1-GE3?qs=lYGu3FyN48fCNMpQf%252BnNAg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIS108DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS108DN-T1-GE3,Vishay Semiconductors,SIS108DN-T1-GE3,28740 In Stock,62 Days,1,$0.964,10,$0.828,100,$0.789,3000,$0.671,6000,$0.417,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIS108DN-T1-GE3?qs=vLWxofP3U2yh4uPE1m6e5Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET Nch 80V Vds 20V Vgs PowerPAK 1212-8
Vishay / Siliconix,SIS106DN-T1-GE3,mouser.com,MOSFET,Mouser,78-SIS106DN-T1-GE3,Vishay / Siliconix,SIS106DN-T1-GE3,26684 In Stock,81 Days,1,$1.07,10,$0.914,100,$0.745,500,$0.617,1000,$0.486,3000,$0.459,9000,$0.444,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIS106DN-T1-GE3?qs=lYGu3FyN48f%252BESJZod9Z2Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 60V Vds 20V Vgs PowerPAK 1212-8
Vishay Semiconductors,SIRS700DP-T1-GE3,mouser.com,MOSFET,Mouser,625-SIRS700DP-T1-GE3,Vishay Semiconductors,SIRS700DP-T1-GE3,11898 In Stock,457 Days,1,$4.32,10,$3.41,100,$3.23,3000,$3.23,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIRS700DP-T1-GE3?qs=doiCPypUmgEtpiYU6es0PA%3D%3D,Priced,06/07/2023 09:57:48 AM,New Product,MOSFET N-CH 100-V   MSFT
Vishay Semiconductors,SIRC18DP-T1-GE3,mouser.com,MOSFET,Mouser,78-SIRC18DP-T1-GE3,Vishay Semiconductors,SIRC18DP-T1-GE3,48794 In Stock,248 Days,1,$1.38,10,$1.24,100,$0.96,500,$0.793,1000,$0.626,3000,$0.597,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIRC18DP-T1-GE3?qs=7EBvPakHacXunN7zrNgSAQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK SO-8
Vishay Semiconductors,SIRC16DP-T1-GE3,mouser.com,MOSFET,Mouser,78-SIRC16DP-T1-GE3,Vishay Semiconductors,SIRC16DP-T1-GE3,4389 In Stock,220 Days,1,$1.27,10,$1.14,100,$0.894,500,$0.739,1000,$0.584,3000,$0.561,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIRC16DP-T1-GE3?qs=EBLjwc9jJJub2N7pNRcujg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 25V Vds 20V Vgs PowerPAK SO-8
Vishay / Siliconix,SIRC10DP-T1-GE3,mouser.com,MOSFET,Mouser,78-SIRC10DP-T1-GE3,Vishay / Siliconix,SIRC10DP-T1-GE3,3378 In Stock,333 Days,1,$0.904,10,$0.794,100,$0.632,500,$0.522,1000,$0.413,3000,$0.405,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SIRC10DP-T1-GE3?qs=AQlKX63v8Rtv5l3KdXxb5Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK SO-8
Vishay Semiconductors,SIRC04DP-T1-GE3,mouser.com,MOSFET,Mouser,78-SIRC04DP-T1-GE3,Vishay Semiconductors,SIRC04DP-T1-GE3,6457 In Stock,255 Days,1,$1.68,10,$1.52,100,$1.22,500,$1.00,1000,$0.828,3000,$0.77,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIRC04DP-T1-GE3?qs=7EBvPakHacVMyk0YCvTjkA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs PowerPAK SO-8
Vishay Semiconductors,SIRB40DP-T1-GE3,mouser.com,MOSFET,Mouser,78-SIRB40DP-T1-GE3,Vishay Semiconductors,SIRB40DP-T1-GE3,20750 On Order,808 Days,1,$1.44,10,$1.27,100,$0.998,500,$0.869,1000,$0.739,3000,$0.658,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SIRB40DP-T1-GE3?qs=YQnJFR48xcAblJ8U4YFjDQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V Vds 20V Vgs PowerPAK SO-8
